munCode,munName,capital,provinceCode,provinceName
05161,Navalperal de Pinares,Navalperal de Pinares,05,Ávila
05162,Navalperal de Tormes,Navalperal de Tormes,05,Ávila
05163,Navaluenga,Navaluenga,05,Ávila
05164,Navaquesera,Navaquesera,05,Ávila
05165,Navarredonda de Gredos,Navarredonda de Gredos,05,Ávila
05166,Navarredondilla,Navarredondilla,05,Ávila
05167,Navarrevisca,Navarrevisca,05,Ávila
05168,Navas del Marqués, Las,Navas del Marqués, Las,05,Ávila
05169,Navatalgordo,Navatalgordo,05,Ávila
05170,Navatejares,Navatejares,05,Ávila
05171,Neila de San Miguel,Neila de San Miguel,05,Ávila
05172,Niharra,Niharra,05,Ávila
05173,Ojos-Albos,Ojos-Albos,05,Ávila
05174,Orbita,Orbita,05,Ávila
05175,Oso, El,Oso, El,05,Ávila
05176,Padiernos,Padiernos,05,Ávila
05177,Pajares de Adaja,Pajares de Adaja,05,Ávila
05178,Palacios de Goda,Palacios de Goda,05,Ávila
05179,Papatrigo,Papatrigo,05,Ávila
05180,Parral, El,Parral, El,05,Ávila
05181,Pascualcobo,Pascualcobo,05,Ávila
05182,Pedro Bernardo,Pedro Bernardo,05,Ávila
05183,Pedro-Rodríguez,Pedro-Rodríguez,05,Ávila
05184,Peguerinos,Peguerinos,05,Ávila
05185,Peñalba de Ávila,Peñalba de Ávila,05,Ávila
05186,Piedrahíta,Piedrahíta,05,Ávila
05187,Piedralaves,Piedralaves,05,Ávila
05188,Poveda,Poveda,05,Ávila
05189,Poyales del Hoyo,Poyales del Hoyo,05,Ávila
05190,Pozanco,Pozanco,05,Ávila
05191,Pradosegar,Pradosegar,05,Ávila
05192,Puerto Castilla,Puerto Castilla,05,Ávila
05193,Rasueros,Rasueros,05,Ávila
05194,Riocabado,Riocabado,05,Ávila
05195,Riofrío,Riofrío,05,Ávila
05196,Rivilla de Barajas,Rivilla de Barajas,05,Ávila
05197,Salobral,Salobral,05,Ávila
05198,Salvadiós,Salvadiós,05,Ávila
05199,San Bartolomé de Béjar,San Bartolomé de Béjar,05,Ávila
05200,San Bartolomé de Corneja,San Bartolomé de Corneja,05,Ávila
05201,San Bartolomé de Pinares,San Bartolomé de Pinares,05,Ávila
05204,Sanchidrián,Sanchidrián,05,Ávila
05205,Sanchorreja,Sanchorreja,05,Ávila
05206,San Esteban de los Patos,San Esteban de los Patos,05,Ávila
05207,San Esteban del Valle,San Esteban del Valle,05,Ávila
05208,San Esteban de Zapardiel,San Esteban de Zapardiel,05,Ávila
05209,San García de Ingelmos,San García de Ingelmos,05,Ávila
05210,San Juan de la Encinilla,San Juan de la Encinilla,05,Ávila
05211,San Juan de la Nava,San Juan de la Nava,05,Ávila
05212,San Juan del Molinillo,San Juan del Molinillo,05,Ávila
05213,San Juan del Olmo,San Juan del Olmo,05,Ávila
05214,San Lorenzo de Tormes,San Lorenzo de Tormes,05,Ávila
05215,San Martín de la Vega del Alberche,San Martín de la Vega del Alberche,05,Ávila
05216,San Martín del Pimpollar,San Martín del Pimpollar,05,Ávila
05217,San Miguel de Corneja,San Miguel de Corneja,05,Ávila
05218,San Miguel de Serrezuela,San Miguel de Serrezuela,05,Ávila
05219,San Pascual,San Pascual,05,Ávila
05220,San Pedro del Arroyo,San Pedro del Arroyo,05,Ávila
05221,Santa Cruz del Valle,Santa Cruz del Valle,05,Ávila
05222,Santa Cruz de Pinares,Santa Cruz de Pinares,05,Ávila
05224,Santa María del Arroyo,Santa María del Arroyo,05,Ávila
05225,Santa María del Berrocal,Santa María del Berrocal,05,Ávila
05226,Santa María de los Caballeros,Santa María de los Caballeros,05,Ávila
05227,Santa María del Tiétar,Santa María del Tiétar,05,Ávila
05228,Santiago del Collado,Santiago del Collado,05,Ávila
05229,Santo Domingo de las Posadas,Santo Domingo de las Posadas,05,Ávila
05230,Santo Tomé de Zabarcos,Santo Tomé de Zabarcos,05,Ávila
05231,San Vicente de Arévalo,San Vicente de Arévalo,05,Ávila
05232,Serrada, La,Serrada, La,05,Ávila
05233,Serranillos,Serranillos,05,Ávila
05234,Sigeres,Sigeres,05,Ávila
05235,Sinlabajos,Sinlabajos,05,Ávila
05236,Solana de Ávila,Solana de Ávila,05,Ávila
05237,Solana de Rioalmar,Solana de Rioalmar,05,Ávila
05238,Solosancho,Solosancho,05,Ávila
05239,Sotalbo,Sotalbo,05,Ávila
05240,Sotillo de la Adrada,Sotillo de la Adrada,05,Ávila
05241,Tiemblo, El,Tiemblo, El,05,Ávila
05242,Tiñosillos,Tiñosillos,05,Ávila
05243,Tolbaños,Tolbaños,05,Ávila
05244,Tormellas,Tormellas,05,Ávila
05245,Tornadizos de Ávila,Tornadizos de Ávila,05,Ávila
05246,Tórtoles,Tórtoles,05,Ávila
05247,Torre, La,Torre, La,05,Ávila
05249,Umbrías,Umbrías,05,Ávila
05251,Vadillo de la Sierra,Vadillo de la Sierra,05,Ávila
05252,Valdecasa,Valdecasa,05,Ávila
05253,Vega de Santa María,Vega de Santa María,05,Ávila
05254,Velayos,Velayos,05,Ávila
05256,Villaflor,Villaflor,05,Ávila
05257,Villafranca de la Sierra,Villafranca de la Sierra,05,Ávila
05258,Villanueva de Gómez,Villanueva de Gómez,05,Ávila
05259,Villanueva del Aceral,Villanueva del Aceral,05,Ávila
05260,Villanueva del Campillo,Villanueva del Campillo,05,Ávila
05261,Villar de Corneja,Villar de Corneja,05,Ávila
05262,Villarejo del Valle,Villarejo del Valle,05,Ávila
05263,Villatoro,Villatoro,05,Ávila
05264,Viñegra de Moraña,Viñegra de Moraña,05,Ávila
05265,Vita,Vita,05,Ávila
05266,Zapardiel de la Cañada,Zapardiel de la Cañada,05,Ávila
05267,Zapardiel de la Ribera,Zapardiel de la Ribera,05,Ávila
05901,San Juan de Gredos,Navacepeda de Tormes,05,Ávila
05902,Santa María del Cubillo,Aldeavieja,05,Ávila
05903,Diego del Carpio,Diego Álvaro,05,Ávila
05904,Santiago del Tormes,Aliseda de Tormes,05,Ávila
05905,Villanueva de Ávila,Villanueva de Ávila,05,Ávila
06001,Acedera,Acedera,06,Badajoz
06002,Aceuchal,Aceuchal,06,Badajoz
06003,Ahillones,Ahillones,06,Badajoz
06004,Alange,Alange,06,Badajoz
06005,Albuera, La,Albuera, La,06,Badajoz
06006,Alburquerque,Alburquerque,06,Badajoz
06007,Alconchel,Alconchel,06,Badajoz
06008,Alconera,Alconera,06,Badajoz
06009,Aljucén,Aljucén,06,Badajoz
06010,Almendral,Almendral,06,Badajoz
06011,Almendralejo,Almendralejo,06,Badajoz
06012,Arroyo de San Serván,Arroyo de San Serván,06,Badajoz
06013,Atalaya,Atalaya,06,Badajoz
06014,Azuaga,Azuaga,06,Badajoz
06015,Badajoz,Badajoz,06,Badajoz
06016,Barcarrota,Barcarrota,06,Badajoz
06017,Baterno,Baterno,06,Badajoz
06018,Benquerencia de la Serena,Benquerencia de la Serena,06,Badajoz
06019,Berlanga,Berlanga,06,Badajoz
06020,Bienvenida,Bienvenida,06,Badajoz
06021,Bodonal de la Sierra,Bodonal de la Sierra,06,Badajoz
06022,Burguillos del Cerro,Burguillos del Cerro,06,Badajoz
06023,Cabeza del Buey,Cabeza del Buey,06,Badajoz
06024,Cabeza la Vaca,Cabeza la Vaca,06,Badajoz
06025,Calamonte,Calamonte,06,Badajoz
06026,Calera de León,Calera de León,06,Badajoz
06027,Calzadilla de los Barros,Calzadilla de los Barros,06,Badajoz
06028,Campanario,Campanario,06,Badajoz
06029,Campillo de Llerena,Campillo de Llerena,06,Badajoz
06030,Capilla,Capilla,06,Badajoz
06031,Carmonita,Carmonita,06,Badajoz
06032,Carrascalejo, El,Carrascalejo, El,06,Badajoz
06033,Casas de Don Pedro,Casas de Don Pedro,06,Badajoz
06034,Casas de Reina,Casas de Reina,06,Badajoz
06035,Castilblanco,Castilblanco,06,Badajoz
06036,Castuera,Castuera,06,Badajoz
06037,Codosera, La,Codosera, La,06,Badajoz
06038,Cordobilla de Lácara,Cordobilla de Lácara,06,Badajoz
06039,Coronada, La,Coronada, La,06,Badajoz
06040,Corte de Peleas,Corte de Peleas,06,Badajoz
06041,Cristina,Cristina,06,Badajoz
06042,Cheles,Cheles,06,Badajoz
06043,Don Álvaro,Don Álvaro,06,Badajoz
06044,Don Benito,Don Benito,06,Badajoz
06045,Entrín Bajo,Entrín Bajo,06,Badajoz
06046,Esparragalejo,Esparragalejo,06,Badajoz
06047,Esparragosa de la Serena,Esparragosa de la Serena,06,Badajoz
06048,Esparragosa de Lares,Esparragosa de Lares,06,Badajoz
06049,Feria,Feria,06,Badajoz
06050,Fregenal de la Sierra,Fregenal de la Sierra,06,Badajoz
06051,Fuenlabrada de los Montes,Fuenlabrada de los Montes,06,Badajoz
06052,Fuente de Cantos,Fuente de Cantos,06,Badajoz
06053,Fuente del Arco,Fuente del Arco,06,Badajoz
06054,Fuente del Maestre,Fuente del Maestre,06,Badajoz
06055,Fuentes de León,Fuentes de León,06,Badajoz
06056,Garbayuela,Garbayuela,06,Badajoz
06057,Garlitos,Garlitos,06,Badajoz
06058,Garrovilla, La,Garrovilla, La,06,Badajoz
06059,Granja de Torrehermosa,Granja de Torrehermosa,06,Badajoz
06060,Guareña,Guareña,06,Badajoz
06061,Haba, La,Haba, La,06,Badajoz
06062,Helechosa de los Montes,Helechosa de los Montes,06,Badajoz
06063,Herrera del Duque,Herrera del Duque,06,Badajoz
06064,Higuera de la Serena,Higuera de la Serena,06,Badajoz
06065,Higuera de Llerena,Higuera de Llerena,06,Badajoz
06066,Higuera de Vargas,Higuera de Vargas,06,Badajoz
06067,Higuera la Real,Higuera la Real,06,Badajoz
06068,Hinojosa del Valle,Hinojosa del Valle,06,Badajoz
06069,Hornachos,Hornachos,06,Badajoz
06070,Jerez de los Caballeros,Jerez de los Caballeros,06,Badajoz
06071,Lapa, La,Lapa, La,06,Badajoz
06072,Lobón,Lobón,06,Badajoz
06073,Llera,Llera,06,Badajoz
06074,Llerena,Llerena,06,Badajoz
06075,Magacela,Magacela,06,Badajoz
06076,Maguilla,Maguilla,06,Badajoz
06077,Malcocinado,Malcocinado,06,Badajoz
06078,Malpartida de la Serena,Malpartida de la Serena,06,Badajoz
06079,Manchita,Manchita,06,Badajoz
06080,Medellín,Medellín,06,Badajoz
06081,Medina de las Torres,Medina de las Torres,06,Badajoz
06082,Mengabril,Mengabril,06,Badajoz
06083,Mérida,Mérida,06,Badajoz
06084,Mirandilla,Mirandilla,06,Badajoz
06085,Monesterio,Monesterio,06,Badajoz
06086,Montemolín,Montemolín,06,Badajoz
06087,Monterrubio de la Serena,Monterrubio de la Serena,06,Badajoz
06088,Montijo,Montijo,06,Badajoz
06089,Morera, La,Morera, La,06,Badajoz
06090,Nava de Santiago, La,Nava de Santiago, La,06,Badajoz
06091,Navalvillar de Pela,Navalvillar de Pela,06,Badajoz
06092,Nogales,Nogales,06,Badajoz
06093,Oliva de la Frontera,Oliva de la Frontera,06,Badajoz
06094,Oliva de Mérida,Oliva de Mérida,06,Badajoz
06095,Olivenza,Olivenza,06,Badajoz
06096,Orellana de la Sierra,Orellana de la Sierra,06,Badajoz
06097,Orellana la Vieja,Orellana la Vieja,06,Badajoz
06098,Palomas,Palomas,06,Badajoz
06099,Parra, La,Parra, La,06,Badajoz
06100,Peñalsordo,Peñalsordo,06,Badajoz
06101,Peraleda del Zaucejo,Peraleda del Zaucejo,06,Badajoz
06102,Puebla de Alcocer,Puebla de Alcocer,06,Badajoz
06103,Puebla de la Calzada,Puebla de la Calzada,06,Badajoz
06104,Puebla de la Reina,Puebla de la Reina,06,Badajoz
06105,Puebla del Maestre,Puebla del Maestre,06,Badajoz
06106,Puebla del Prior,Puebla del Prior,06,Badajoz
06107,Puebla de Obando,Puebla de Obando,06,Badajoz
06108,Puebla de Sancho Pérez,Puebla de Sancho Pérez,06,Badajoz
06109,Quintana de la Serena,Quintana de la Serena,06,Badajoz
06110,Reina,Reina,06,Badajoz
06111,Rena,Rena,06,Badajoz
06112,Retamal de Llerena,Retamal de Llerena,06,Badajoz
06113,Ribera del Fresno,Ribera del Fresno,06,Badajoz
06114,Risco,Risco,06,Badajoz
06115,Roca de la Sierra, La,Roca de la Sierra, La,06,Badajoz
06116,Salvaleón,Salvaleón,06,Badajoz
06117,Salvatierra de los Barros,Salvatierra de los Barros,06,Badajoz
06118,Sancti-Spíritus,Sancti-Spíritus,06,Badajoz
06119,San Pedro de Mérida,San Pedro de Mérida,06,Badajoz
06120,Santa Amalia,Santa Amalia,06,Badajoz
06121,Santa Marta,Santa Marta,06,Badajoz
06122,Santos de Maimona, Los,Santos de Maimona, Los,06,Badajoz
06123,San Vicente de Alcántara,San Vicente de Alcántara,06,Badajoz
06124,Segura de León,Segura de León,06,Badajoz
06125,Siruela,Siruela,06,Badajoz
06126,Solana de los Barros,Solana de los Barros,06,Badajoz
06127,Talarrubias,Talarrubias,06,Badajoz
06128,Talavera la Real,Talavera la Real,06,Badajoz
06129,Táliga,Táliga,06,Badajoz
06130,Tamurejo,Tamurejo,06,Badajoz
06131,Torre de Miguel Sesmero,Torre de Miguel Sesmero,06,Badajoz
06132,Torremayor,Torremayor,06,Badajoz
06133,Torremejía,Torremejía,06,Badajoz
06134,Trasierra,Trasierra,06,Badajoz
06135,Trujillanos,Trujillanos,06,Badajoz
06136,Usagre,Usagre,06,Badajoz
06137,Valdecaballeros,Valdecaballeros,06,Badajoz
06138,Valdetorres,Valdetorres,06,Badajoz
06139,Valencia de las Torres,Valencia de las Torres,06,Badajoz
06140,Valencia del Mombuey,Valencia del Mombuey,06,Badajoz
06141,Valencia del Ventoso,Valencia del Ventoso,06,Badajoz
06142,Valverde de Burguillos,Valverde de Burguillos,06,Badajoz
06143,Valverde de Leganés,Valverde de Leganés,06,Badajoz
06144,Valverde de Llerena,Valverde de Llerena,06,Badajoz
06145,Valverde de Mérida,Valverde de Mérida,06,Badajoz
06146,Valle de la Serena,Valle de la Serena,06,Badajoz
06147,Valle de Matamoros,Valle de Matamoros,06,Badajoz
06148,Valle de Santa Ana,Valle de Santa Ana,06,Badajoz
06149,Villafranca de los Barros,Villafranca de los Barros,06,Badajoz
06150,Villagarcía de la Torre,Villagarcía de la Torre,06,Badajoz
06151,Villagonzalo,Villagonzalo,06,Badajoz
06152,Villalba de los Barros,Villalba de los Barros,06,Badajoz
06153,Villanueva de la Serena,Villanueva de la Serena,06,Badajoz
06154,Villanueva del Fresno,Villanueva del Fresno,06,Badajoz
06155,Villar del Rey,Villar del Rey,06,Badajoz
06156,Villar de Rena,Villar de Rena,06,Badajoz
06157,Villarta de los Montes,Villarta de los Montes,06,Badajoz
06158,Zafra,Zafra,06,Badajoz
06159,Zahínos,Zahínos,06,Badajoz
06160,Zalamea de la Serena,Zalamea de la Serena,06,Badajoz
06161,Zarza-Capilla,Zarza-Capilla,06,Badajoz
06162,Zarza, La,Zarza, La,06,Badajoz
06901,Valdelacalzada,Valdelacalzada,06,Badajoz
06902,Pueblonuevo del Guadiana,Pueblonuevo del Guadiana,06,Badajoz
07001,Alaró,Alaró,07,Balears (Illes)
07002,Alaior,Alaior,07,Balears (Illes)
07003,Alcúdia,Alcúdia,07,Balears (Illes)
07004,Algaida,Algaida,07,Balears (Illes)
07005,Andratx,Andratx,07,Balears (Illes)
07006,Artà,Artà,07,Balears (Illes)
07007,Banyalbufar,Banyalbufar,07,Balears (Illes)
07008,Binissalem,Binissalem,07,Balears (Illes)
07009,Búger,Búger,07,Balears (Illes)
07010,Bunyola,Bunyola,07,Balears (Illes)
07011,Calvià,Calvià,07,Balears (Illes)
07012,Campanet,Campanet,07,Balears (Illes)
07013,Campos,Campos,07,Balears (Illes)
07014,Capdepera,Capdepera,07,Balears (Illes)
07015,Ciutadella de Menorca,Ciutadella,07,Balears (Illes)
07016,Consell,Consell,07,Balears (Illes)
07017,Costitx,Costitx,07,Balears (Illes)
07018,Deyá,Deyá,07,Balears (Illes)
07019,Escorca,Lluc,07,Balears (Illes)
07020,Esporles,Esporles,07,Balears (Illes)
07021,Estellencs,Estellencs,07,Balears (Illes)
07022,Felanitx,Felanitx,07,Balears (Illes)
07023,Ferreries,Ferreries,07,Balears (Illes)
07024,Formentera,San Francisco Javier,07,Balears (Illes)
07025,Fornalutx,Fornalutx,07,Balears (Illes)
07026,Eivissa,Eivissa,07,Balears (Illes)
07027,Inca,Inca,07,Balears (Illes)
07028,Lloret de Vistalegre,Lloret de Vistalegre,07,Balears (Illes)
07029,Lloseta,Lloseta,07,Balears (Illes)
07030,Llubí,Llubí,07,Balears (Illes)
07031,Llucmajor,Llucmajor,07,Balears (Illes)
07032,Maó,Maó,07,Balears (Illes)
07033,Manacor,Manacor,07,Balears (Illes)
07034,Mancor de la Vall,Mancor de la Vall,07,Balears (Illes)
07035,Maria de la Salut,Maria de la Salut,07,Balears (Illes)
07036,Marratxí,Cabaneta, La,07,Balears (Illes)
07037,Mercadal, Es,Mercadal, Es,07,Balears (Illes)
07038,Montuïri,Montuïri,07,Balears (Illes)
07039,Muro,Muro,07,Balears (Illes)
07040,Palma,Palma,07,Balears (Illes)
07041,Petra,Petra,07,Balears (Illes)
07042,Pollença,Pollença,07,Balears (Illes)
07043,Porreres,Porreres,07,Balears (Illes)
07044,Pobla, Sa,Pobla, Sa,07,Balears (Illes)
07045,Puigpunyent,Puigpunyent,07,Balears (Illes)
07046,Sant Antoni de Portmany,Sant Antoni de Portmany,07,Balears (Illes)
07047,Sencelles,Sencelles,07,Balears (Illes)
07048,Sant Josep de sa Talaia,Sant Josep de sa Talaia,07,Balears (Illes)
07049,Sant Joan,Sant Joan,07,Balears (Illes)
07050,Sant Joan de Labritja,Sant Joan de Labritja,07,Balears (Illes)
07051,Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07,Balears (Illes)
07052,Sant Lluís,Sant Lluís,07,Balears (Illes)
07053,Santa Eugènia,Santa Eugènia,07,Balears (Illes)
07054,Santa Eulalia del Río,Santa Eulalia del Río,07,Balears (Illes)
07055,Santa Margalida,Santa Margalida,07,Balears (Illes)
07056,Santa María del Camí,Santa María del Camí,07,Balears (Illes)
07057,Santanyí,Santanyí,07,Balears (Illes)
07058,Selva,Selva,07,Balears (Illes)
07059,Salines, Ses,Salines, Ses,07,Balears (Illes)
07060,Sineu,Sineu,07,Balears (Illes)
07061,Sóller,Sóller,07,Balears (Illes)
07062,Son Servera,Son Servera,07,Balears (Illes)
07063,Valldemossa,Valldemossa,07,Balears (Illes)
07064,Castell, Es,Castell, Es,07,Balears (Illes)
07065,Vilafranca de Bonany,Vilafranca de Bonany,07,Balears (Illes)
07901,Ariany,Ariany,07,Balears (Illes)
07902,Migjorn Gran, Es,Migjorn Gran, Es,07,Balears (Illes)
08001,Abrera,Abrera,08,Barcelona
08002,Aguilar de Segarra,Aguilar de Segarra,08,Barcelona
08003,Alella,Alella,08,Barcelona
08004,Alpens,Alpens,08,Barcelona
08005,Ametlla del Vallès, L,Ametlla del Vallès, L,08,Barcelona
08006,Arenys de Mar,Arenys de Mar,08,Barcelona
08007,Arenys de Munt,Arenys de Munt,08,Barcelona
08008,Argençola,Argençola,08,Barcelona
08009,Argentona,Argentona,08,Barcelona
08010,Artés,Artés,08,Barcelona
08011,Avià,Avià,08,Barcelona
08012,Avinyó,Avinyó,08,Barcelona
08013,Avinyonet del Penedès,Avinyó Nou                                        ,08,Barcelona
08014,Aiguafreda,Aiguafreda,08,Barcelona
08015,Badalona,Badalona,08,Barcelona
08016,Bagà,Bagà,08,Barcelona
08017,Balenyà,Hostalets de Balenyà, Els,08,Barcelona
08018,Balsareny,Balsareny,08,Barcelona
08019,Barcelona,Barcelona,08,Barcelona
08020,Begues,Begues,08,Barcelona
08021,Bellprat,Bellprat,08,Barcelona
08022,Berga,Berga,08,Barcelona
08023,Bigues i Riells,Bigues,08,Barcelona
08024,Borredà,Borredà,08,Barcelona
08025,Bruc, El,Bruc, El,08,Barcelona
08026,Brull, El,Brull, El,08,Barcelona
08027,Cabanyes, Les,Cabanyes, Les,08,Barcelona
08028,Cabrera dAnoia,Canaletes,08,Barcelona
08029,Cabrera de Mar,Cabrera de Mar,08,Barcelona
08030,Cabrils,Cabrils,08,Barcelona
08031,Calaf,Calaf,08,Barcelona
08032,Caldes dEstrac,Caldes dEstrac,08,Barcelona
08033,Caldes de Montbui,Caldes de Montbui,08,Barcelona
08034,Calders,Calders,08,Barcelona
08035,Calella,Calella,08,Barcelona
08036,Calonge de Segarra,Dusfort                                           ,08,Barcelona
08037,Calldetenes,Calldetenes,08,Barcelona
08038,Callús,Callús,08,Barcelona
08039,Campins,Campins,08,Barcelona
08040,Canet de Mar,Canet de Mar,08,Barcelona
08041,Canovelles,Canovelles,08,Barcelona
08042,Cànoves i Samalús,Cànoves,08,Barcelona
08043,Canyelles,Canyelles,08,Barcelona
08044,Capellades,Capellades,08,Barcelona
08045,Capolat,Capolat,08,Barcelona
08046,Cardedeu,Cardedeu,08,Barcelona
08047,Cardona,Cardona,08,Barcelona
08048,Carme,Carme,08,Barcelona
08049,Casserres,Casserres,08,Barcelona
08050,Castellar del Riu,Llinars,08,Barcelona
08051,Castellar del Vallès,Castellar del Vallès,08,Barcelona
08052,Castellar de nHug,Castellar de nHug,08,Barcelona
08053,Castellbell i el Vilar,Borràs, El,08,Barcelona
08054,Castellbisbal,Castellbisbal,08,Barcelona
08055,Castellcir,Castellcir,08,Barcelona
08056,Castelldefels,Castelldefels,08,Barcelona
08057,Castell de lAreny,Castell de lAreny,08,Barcelona
08058,Castellet i la Gornal,Gornal, La,08,Barcelona
08059,Castellfollit del Boix,Castellfollit del Boix,08,Barcelona
08060,Castellfollit de Riubregós,Castellfollit de Riubregós,08,Barcelona
08061,Castellgalí,Castellgalí,08,Barcelona
08062,Castellnou de Bages,Castellnou de Bages,08,Barcelona
08063,Castellolí,Castellolí,08,Barcelona
08064,Castellterçol,Castellterçol,08,Barcelona
08065,Castellví de la Marca,Múnia, La,08,Barcelona
08066,Castellví de Rosanes,Castellví de Rosanes,08,Barcelona
08067,Centelles,Centelles,08,Barcelona
08068,Cervelló,Cervelló,08,Barcelona
08069,Collbató,Collbató,08,Barcelona
08070,Collsuspina,Collsuspina,08,Barcelona
08071,Copons,Copons,08,Barcelona
08072,Corbera de Llobregat,Corbera de Llobregat,08,Barcelona
08073,Cornellà de Llobregat,Cornellà de Llobregat,08,Barcelona
08074,Cubelles,Cubelles,08,Barcelona
08075,Dosrius,Dosrius,08,Barcelona
08076,Esparreguera,Esparreguera,08,Barcelona
08077,Esplugues de Llobregat,Esplugues de Llobregat,08,Barcelona
08078,Espunyola, L,Espunyola, L,08,Barcelona
08079,Estany, L,Estany, L,08,Barcelona
08080,Fígols,Fígols,08,Barcelona
08081,Fogars de Montclús,Mosqueroles,08,Barcelona
08082,Fogars de la Selva,Fogars de la Selva,08,Barcelona
08083,Folgueroles,Folgueroles,08,Barcelona
08084,Fonollosa,Fonollosa,08,Barcelona
08085,Font-rubí,Guardiola de Font-rubí,08,Barcelona
08086,Franqueses del Vallès, Les,Corró dAvall,08,Barcelona
08087,Gallifa,Gallifa,08,Barcelona
08088,Garriga, La,Garriga, La,08,Barcelona
08089,Gavà,Gavà,08,Barcelona
08090,Gaià,Gaià,08,Barcelona
08091,Gelida,Gelida,08,Barcelona
08092,Gironella,Gironella,08,Barcelona
08093,Gisclareny,Gisclareny,08,Barcelona
08094,Granada, La,Granada, La,08,Barcelona
08095,Granera,Granera,08,Barcelona
08096,Granollers,Granollers,08,Barcelona
08097,Gualba,Gualba,08,Barcelona
08098,Sant Salvador de Guardiola,Sant Salvador de Guardiola,08,Barcelona
08099,Guardiola de Berguedà,Guardiola de Berguedà,08,Barcelona
08100,Gurb,Gurb,08,Barcelona
08101,Hospitalet de Llobregat, L,Hospitalet de Llobregat, L,08,Barcelona
08102,Igualada,Igualada,08,Barcelona
08103,Jorba,Jorba,08,Barcelona
08104,Llacuna, La,Llacuna, La,08,Barcelona
08105,Llagosta, La,Llagosta, La,08,Barcelona
08106,Llinars del Vallès,Llinars del Vallès,08,Barcelona
08107,Lliçà dAmunt,Lliçà dAmunt,08,Barcelona
08108,Lliçà de Vall,Lliçà de Vall,08,Barcelona
08109,Lluçà,Santa Eulàlia de Puig-oriol,08,Barcelona
08110,Malgrat de Mar,Malgrat de Mar,08,Barcelona
08111,Malla,Malla,08,Barcelona
08112,Manlleu,Manlleu,08,Barcelona
08113,Manresa,Manresa,08,Barcelona
08114,Martorell,Martorell,08,Barcelona
08115,Martorelles,Martorelles,08,Barcelona
08116,Masies de Roda, Les,Masies de Roda, Les,08,Barcelona
08117,Masies de Voltregà, Les,Masies de Voltregà, Les,08,Barcelona
08118,Masnou, El,Masnou, El,08,Barcelona
08119,Masquefa,Masquefa,08,Barcelona
08120,Matadepera,Matadepera,08,Barcelona
